user_id,text_id,text,label,gender,age,language,grade_german,self_estimation_german,grade_math,career_path,school_type,field
66,5059,In der Slawistik wird meist die russische Sprache und Literatur studiert.,1,male,16,another_language,5,2,1,undecided,comprehensive,undecided
67,C2,"Detailinformationen zu den Voraussetzungen, den Studieninhalten und dem Ablauf eines Lehramtsstudiums finden Sie in den Merkblättern der Studienberatungsstellen der einzelnen Hochschulen und Länder bzw. können Sie der jeweils gültigen Fassung der Lehrerbildungsgesetze der Länder oder den Lehramtsprüfungsordnungen entnehmen, die Sie auf den Internetseiten der zuständigen Landesministerien aufrufen können.",4,male,16,german,3,2,3,undecided,comprehensive,undecided
67,7339,"Vor allem auf der kommunalen Ebene muß er die Wechselwirkungen zwischen politischen, sozialen, wirtschaftlichen und technischen Problemen kennen.",1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,4546,Was geben die Daten an?,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,21715,"Speziell geht es hier um die Auswirkungen menschlichen Handelns auf die Natur und darum, wie Schäden vermieden beziehungsweise behoben werden können.",2,male,16,german,3,2,3,undecided,comprehensive,undecided
67,20046,Das Studium kann eine eher ingenieur- und materialwissenschaftliche Komponente besitzen oder den Schwerpunkt in der physikalischen Ausbildung setzen.,2,male,16,german,3,2,3,undecided,comprehensive,undecided
67,7549,"Die Ingenieurinformatik, die als Studienschwerpunkt in die technischen Studiengänge (Elektrotechnik, Maschinenbau usw.) integriert ist, gewinnt zunehmend an Bedeutung.",1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,6422,Deshalb wird inzwischen an mehreren Hochschulen ein einheitlicher Studiengang Wirtschaftswissenschaft (6.72) angeboten.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,C1,Die Uni hat eine Mensa.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,18864,Dauer von 6 Wochen bis zu 3 Monaten (Praxissemester) und i.d.R. ständige Anbindung an therapeutische Praxis.,3,male,16,german,3,2,3,undecided,comprehensive,undecided
67,1813,"Produktionstechnik ist ein breiter angelegtes Studium als die herkömmliche Fertigungstechnik, die zumeist im Fachbereich Maschinenbau als Schwerpunktstudium oder als eigener Studiengang angeboten wird.",3,male,16,german,3,2,3,undecided,comprehensive,undecided
67,5078,An Fachhochschulen gab es im WS 1974/75 850 Studenten.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,1935,"Mindeststudiendauer: 8 Semester, wovon 6 nach dem letzten Sprachexamen liegen müssen — Förderungshöchstdauer: 10 Semester.",3,male,16,german,3,2,3,undecided,comprehensive,undecided
67,19163,Höchste Bedeutung haben in den zurückliegenden Jahren ökologische Gesichtspunkte (nachhaltige Energienutzung und Umweltschutz) gewonnen.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,1630,Die Beratung von Betrieben steht dabei im Vordergrund.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,2814,"Die Prüfung beschränkt sich auf ein Wahlfach, wenn ein Fach aus der Gruppe II gewählt wird.",1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,4883,Die Abgrenzungen sind naturgemäß fließend.,2,male,16,german,3,2,3,undecided,comprehensive,undecided
67,5059,In der Slawistik wird meist die russische Sprache und Literatur studiert.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
67,18012,Je nach schulischer/beruflicher Vorbildung meist mehrwöchiges Vorpraktikum z.B. in Kirchengemeinden oder sozialen und diakonischen Einrichtungen.,2,male,16,german,3,2,3,undecided,comprehensive,undecided
67,18851,"Dies ist auch notwendig für die Zulassung als Rechtsanwalt/-anwältin und Notar/in sowie für juristische Bewerber/innen für den höheren Verwaltungsdienst (außer Auswärtiges Amt) und wird i.d.R. auch von Juristen/-innen, die in der Wirtschaft tätig sein wollen, erworben.",4,male,16,german,3,2,3,undecided,comprehensive,undecided
67,20527,Die Studiengänge im Bereich Sozialwesen werden überwiegend an Fachhochschulen angeboten.,1,male,16,german,3,2,3,undecided,comprehensive,undecided
68,6915,"Knapp 90 % der Absolventen dieser Fachrichtungen sind als Publizisten, Bibliothekare und dergleichen tätig.",3,male,16,german,3,2,2,undecided,comprehensive,undecided
68,16911,"Durch Vorträge, Firmenkontaktmessen, Job- und Praktikumsbörsen kann man sich so schon während des Studiums Einblicke in die verschiedensten Berufsfelder verschaffen (www.bonding.de).",1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,3622,Diese Fächer bilden auch den Rahmen der Vorprüfung.,2,male,16,german,3,2,2,undecided,comprehensive,undecided
68,10888,"Das Lehrangebot an den einzelnen Universitäten ist sehr unterschiedlich, weshalb der Ort des Studiums und des Studienabschlusses besonders sorgfältig ausgewählt oder ein Hochschulwechsel vorgesehen werden sollte.",2,male,16,german,3,2,2,undecided,comprehensive,undecided
68,21204,"Im Zuge der zunehmenden Elektrifizierung, Digitalisierung und Nachhaltigkeit erhalten diese Themen mehr Gewicht.",2,male,16,german,3,2,2,undecided,comprehensive,undecided
68,4306,Dabei spielen Untersuchungen über die Effizienz der Verfahren und über Sinn und Nutzen ihrer Anwendung in der Praxis eine wichtige Rolle.,3,male,16,german,3,2,2,undecided,comprehensive,undecided
68,21680,"Geografische Schwerpunkte liegen zum Beispiel auf Asien, Afrika, Nord- und Lateinamerika sowie Mittel- und Osteuropa.",1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,19171,"Physikingenieure/-innen arbeiten z.B. der Automobilindustrie und Luftfahrt, im Maschinen- und Anlagenbau, in der Halbleiterindustrie, der Kommunikationstechnik, der optischen Industrie oder in den Bereichen Lasertechnik und Medizintechnik.",1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,3835,FH München: Physikalische Chemie mit Schwerpunkt Umwelttechnologie.,1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,7380,Studium: Das Studium gliedert sich in ein Grundstudium (Zwischenprüfung) und ein Hauptstudium.,1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,21715,"Speziell geht es hier um die Auswirkungen menschlichen Handelns auf die Natur und darum, wie Schäden vermieden beziehungsweise behoben werden können.",2,male,16,german,3,2,2,undecided,comprehensive,undecided
68,4546,Was geben die Daten an?,1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,18851,"Dies ist auch notwendig für die Zulassung als Rechtsanwalt/-anwältin und Notar/in sowie für juristische Bewerber/innen für den höheren Verwaltungsdienst (außer Auswärtiges Amt) und wird i.d.R. auch von Juristen/-innen, die in der Wirtschaft tätig sein wollen, erworben.",1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,5059,In der Slawistik wird meist die russische Sprache und Literatur studiert.,2,male,16,german,3,2,2,undecided,comprehensive,undecided
68,2814,"Die Prüfung beschränkt sich auf ein Wahlfach, wenn ein Fach aus der Gruppe II gewählt wird.",1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,7339,"Vor allem auf der kommunalen Ebene muß er die Wechselwirkungen zwischen politischen, sozialen, wirtschaftlichen und technischen Problemen kennen.",4,male,16,german,3,2,2,undecided,comprehensive,undecided
68,5078,An Fachhochschulen gab es im WS 1974/75 850 Studenten.,1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,C2,"Detailinformationen zu den Voraussetzungen, den Studieninhalten und dem Ablauf eines Lehramtsstudiums finden Sie in den Merkblättern der Studienberatungsstellen der einzelnen Hochschulen und Länder bzw. können Sie der jeweils gültigen Fassung der Lehrerbildungsgesetze der Länder oder den Lehramtsprüfungsordnungen entnehmen, die Sie auf den Internetseiten der zuständigen Landesministerien aufrufen können.",3,male,16,german,3,2,2,undecided,comprehensive,undecided
68,C1,Die Uni hat eine Mensa.,1,male,16,german,3,2,2,undecided,comprehensive,undecided
68,4883,Die Abgrenzungen sind naturgemäß fließend.,1,male,16,german,3,2,2,undecided,comprehensive,undecided
69,TC_548,Diese lokale Abkühlung ihrerseits bewirkt dann eine Vergrößerung des Zuflussbereichs.,3,male,16,german,3,1,2,undecided,academic,STEM
69,TC_534,"Seit früher Zeit trägt auch Kristallisationswärme von der Grenze des langsam wachsenden, festen inneren Erdkerns und gravitative Bindungsenergie aus der damit verbundenen Schrumpfung des ganzen Kerns zur Mantelkonvektion bei.",2,male,16,german,3,1,2,undecided,academic,STEM
69,TC_646,Im Mittelalter verfiel diese Organisation größtenteils  Exkremente und Abfälle wurden teilweise einfach nur auf die Straße gekippt und allenfalls von Haustieren verwertet.,3,male,16,german,3,1,2,undecided,academic,STEM
69,19287,"Auch die Studiengänge Wirtschaftsingenieurwesen (siehe 4.2.27), Wirtschaftsrecht (siehe 4.6.6), Wirtschaftsmathematik (siehe 4.3.8), Wirtschaftsinformatik (siehe 4.6.5), Medienwirtschaft (siehe 4.6.1.1.7) und Verkehrswirtschaft (siehe 4.6.1.1.13) werden häufig den Wirtschaftswissenschaften zugerechnet.",1,male,16,german,3,1,2,undecided,academic,STEM
69,19279,"Sie überwachen die Herstellung, Montage, Vernetzung, Inbetriebnahme, Instandhaltung und den Betrieb von elektrotechnischen Anlagen und Systemen.",2,male,16,german,3,1,2,undecided,academic,STEM
69,TC_443,"Wachsende Gletscher wurden zum Ende des 20. Jahrhunderts vor allem in Norwegen, Neuseeland, Island und der östlichen Antarktis beobachtet.",1,male,16,german,3,1,2,undecided,academic,STEM
69,TC_763,"Eine Anfrage bei den schwedischen Vergabeinstitutionen ergab, dass der Preis nach deren Ansicht nur dann posthum vergeben werden sollte, wenn der Preisträger erst nach der Entscheidung des Komitees verstarb.",3,male,16,german,3,1,2,undecided,academic,STEM
69,TC_751,Die Nominierungen müssen bis spätestens zum 1. Februar des betreffenden Jahres erfolgen.[6] Es gilt das Datum des Poststempels. ,4,male,16,german,3,1,2,undecided,academic,STEM
69,4317,Sie bilden gleichzeitig die Grundlage für die allgemeine Länderkunde.,2,male,16,german,3,1,2,undecided,academic,STEM
69,20125,"Literarisches Interesse und ein gutes Textgedächtnis sind wichtige Voraussetzungen für die Ausbildung, aber auch die Fähigkeit, sich in die Rolle einzufühlen und ihr gleichzeitig einen lebendigen und individuellen Ausdruck zu verleihen.",1,male,16,german,3,1,2,undecided,academic,STEM
69,18070,Zudem wirken sich die Veränderungen in der Lehrerausbildung oder Schulzeitverkürzungen unvorhersehbar auf den Lehrereinstellungsbedarf bzw. das Bewerberangebot aus.,1,male,16,german,3,1,2,undecided,academic,STEM
69,716,Die Berufsaussichten sind in allen Sparten nicht sehr günstig.,4,male,16,german,3,1,2,undecided,academic,STEM
69,4841,"Die Chemie erforscht die Eigenschaften der Stoffe, indem sie ihren Aufbau - meist handelt es sich um chemische Verbindungen -qualitativ und quantitativ analysiert und ihre Umsetzungen aufklärt.",5,male,16,german,3,1,2,undecided,academic,STEM
69,16037,"In jedem Falle sind Kenntnisse in Latein sowie in modernen Sprachen (Englisch, Französisch; später auch Grundkenntnisse in Italienisch, Spanisch und Niederländisch) zum Verständnis der internationalen Fachliteratur erforderlich, ebenso Kenntnisse der Kunsttechniken.",2,male,16,german,3,1,2,undecided,academic,STEM
69,18967,"Für die künstlerischen Therapiestudiengänge braucht man außer dem Schulabschluss entsprechende Eignungsnachweise, z.B. eine bestandene Aufnahmeprüfung.",2,male,16,german,3,1,2,undecided,academic,STEM
69,15271,"Der Bereich Kunst- so weit als Studium vorgesehen - umfasst Musik, bildende sowie ausübende und darstellende Kunst.",3,male,16,german,3,1,2,undecided,academic,STEM
69,TC_661,"Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.",1,male,16,german,3,1,2,undecided,academic,STEM
69,13177,Fachpraktikum sind an Grund- und Hauptschulen abzuleisten.,1,male,16,german,3,1,2,undecided,academic,STEM
69,9976,"Dieses Studium bereitet vor allem auf den Unterricht im beruflichen Schulwesen (6.73.5) vor, daneben auch an allgemeinbildenden Schulen.",4,male,16,german,3,1,2,undecided,academic,STEM
69,16048,Ingenieure und Ingenieurinnen der Elektro- und Informationstechnik findet man in nahezu allen Branchen und in vielfältigen Funktionen und Tätigkeiten.,5,male,16,german,3,1,2,undecided,academic,STEM
70,TC_21,In der Schwerelosigkeit überleben Seifenblasen mit etwa einer Minute doppelt so lang wie auf der Erde.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_803,"Nach Erlangung der Unabhängigkeit traten die meisten ehemaligen Kolonien dem Commonwealth of Nations bei, einer losen Verbindung souveräner Staaten.",1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_943,Auch in der Gemeinsamen Außen- und Sicherheitspolitik hat es gemäß Art. 36 EUV kaum Mitspracherechte.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_948,"Die Geschichte der Europäischen Union ist durch ein Geflecht konkurrierender Motive und Entwicklungstendenzen charakterisiert, die zu unterschiedlichen Zeitpunkten jeweils richtungsgebend auf die Entwicklung der Gemeinschaft eingewirkt haben.",2,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,20612,"Die Möglichkeit, Geschichtswissenschaften zu studieren, besteht nur an Universitäten.",1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,2596,Das Studium der Leibeserziehung und des Sports ist ausschließlich auf die spätere Tätigkeit als Turn- und Sportlehrer ausgerichtet.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_587,"Der Berg ist der Wasserscheidepunkt an dessen Flanken sich die Einzugsgebiete des Pazifischen Ozeans, des Atlantischen Ozeans über den Golf von Mexiko und des Arktischen Ozeans über die Hudson Bay berühren.",2,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,4708,Mitzunehmender Verbreitung und Beherrschung fremder Sprachen durch die Mehrzahl der Akademiker gehen die Verwendungsmöglichkeiten des reinen Sprachmittlers allerdings eher zurück.,2,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,20055,"Sonder-gebiete sind der Bau von Fischereifahrzeugen und die sogenannte Meerestechnik (Plattformen und Offshore-Anlagen, Geräte für die Tiefseeforschung).",1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,18012,Je nach schulischer/beruflicher Vorbildung meist mehrwöchiges Vorpraktikum z.B. in Kirchengemeinden oder sozialen und diakonischen Einrichtungen.,2,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_595,Auf kanadischer Seite grenzt neben dem Waterton-Lakes-Nationalpark in der Provinz Alberta auch der Akamina-Kishinena Provincial Park der Provinz British Columbia an den Glacier-Nationalpark.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,723,Die Berufsaussichten sind recht gut.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_405,"Nach einer Zusammenfassung der britischen Royal Society weist das Oberflächenwasser der Meere heute bis in eine Tiefe von 50 m typischerweise pH-Werte zwischen 7,9 und 8,25 auf, mit einem Durchschnittswert von 8,08.",1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,21070,"Auch im Vertrieb der Zulieferindustrien werden Gartenbauingenieure/innen beschäftigt, z.B. bei Herstellern von Pflanzenschutz- und Düngemitteln, gartenbaulichen Spezialmaschinen und -geräten.",1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,TC_165,Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,15422,Informatik in den Geistes- und Sozialwissenschaften.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,19592,An einigen Hochschulen kann in Kooperation mit ausländischen Partnerhochschulen ein Doppelabschluss erworben werden.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,5775,Für das Aufbaustudium im Anschluß an ein einschlägiges Fachstudium gilt Entsprechendes.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,16827,In den meisten Ländern können Kinder mit Behinderungen an allgemein bildenden Schulen unterrichtet werden - mit sonderpädagogischer Unterstützung.,1,female,16,german_and_another_language,2,2,1,college,academic,undecided
70,12139,"Enge Beziehungen bestehen bei allen erwähnten Gebieten zu Verfahrenstechnik (6.66), Maschinenbau (6.31) und Produktionstechnik (6.45).",2,female,16,german_and_another_language,2,2,1,college,academic,undecided
71,20055,"Sonder-gebiete sind der Bau von Fischereifahrzeugen und die sogenannte Meerestechnik (Plattformen und Offshore-Anlagen, Geräte für die Tiefseeforschung).",1,male,16,german,3,2,2,college,academic,STEM
71,15422,Informatik in den Geistes- und Sozialwissenschaften.,1,male,16,german,3,2,2,college,academic,STEM
71,19592,An einigen Hochschulen kann in Kooperation mit ausländischen Partnerhochschulen ein Doppelabschluss erworben werden.,1,male,16,german,3,2,2,college,academic,STEM
71,20612,"Die Möglichkeit, Geschichtswissenschaften zu studieren, besteht nur an Universitäten.",2,male,16,german,3,2,2,college,academic,STEM
71,18012,Je nach schulischer/beruflicher Vorbildung meist mehrwöchiges Vorpraktikum z.B. in Kirchengemeinden oder sozialen und diakonischen Einrichtungen.,2,male,16,german,3,2,2,college,academic,STEM
71,5775,Für das Aufbaustudium im Anschluß an ein einschlägiges Fachstudium gilt Entsprechendes.,2,male,16,german,3,2,2,college,academic,STEM
71,TC_290,"Unter der Vereinbarkeit von Familie und Beruf versteht man seit dem 20. Jahrhundert die Möglichkeit Erwachsener im arbeitsfähigen Alter, sich zugleich Beruf und Karriere einerseits und dem Leben in der Familie und der Betreuung von Kindern und pflegebedürftigen Personen andererseits zu widmen, unter Berücksichtigung der Schwierigkeiten, die dabei auftreten können.",2,male,16,german,3,2,2,college,academic,STEM
71,TC_929,"Demzufolge wird das Parlament gemeinsam mit dem Rat als Gesetzgeber tätig, übt gemeinsam mit ihm die Haushaltsbefugnisse aus und nimmt die politische Kontrolle wahr.",1,male,16,german,3,2,2,college,academic,STEM
71,TC_587,"Der Berg ist der Wasserscheidepunkt an dessen Flanken sich die Einzugsgebiete des Pazifischen Ozeans, des Atlantischen Ozeans über den Golf von Mexiko und des Arktischen Ozeans über die Hudson Bay berühren.",3,male,16,german,3,2,2,college,academic,STEM
71,4708,Mitzunehmender Verbreitung und Beherrschung fremder Sprachen durch die Mehrzahl der Akademiker gehen die Verwendungsmöglichkeiten des reinen Sprachmittlers allerdings eher zurück.,2,male,16,german,3,2,2,college,academic,STEM
71,TC_165,Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.,1,male,16,german,3,2,2,college,academic,STEM
71,TC_595,Auf kanadischer Seite grenzt neben dem Waterton-Lakes-Nationalpark in der Provinz Alberta auch der Akamina-Kishinena Provincial Park der Provinz British Columbia an den Glacier-Nationalpark.,1,male,16,german,3,2,2,college,academic,STEM
71,2596,Das Studium der Leibeserziehung und des Sports ist ausschließlich auf die spätere Tätigkeit als Turn- und Sportlehrer ausgerichtet.,1,male,16,german,3,2,2,college,academic,STEM
71,21070,"Auch im Vertrieb der Zulieferindustrien werden Gartenbauingenieure/innen beschäftigt, z.B. bei Herstellern von Pflanzenschutz- und Düngemitteln, gartenbaulichen Spezialmaschinen und -geräten.",2,male,16,german,3,2,2,college,academic,STEM
71,TC_948,"Die Geschichte der Europäischen Union ist durch ein Geflecht konkurrierender Motive und Entwicklungstendenzen charakterisiert, die zu unterschiedlichen Zeitpunkten jeweils richtungsgebend auf die Entwicklung der Gemeinschaft eingewirkt haben.",2,male,16,german,3,2,2,college,academic,STEM
71,TC_405,"Nach einer Zusammenfassung der britischen Royal Society weist das Oberflächenwasser der Meere heute bis in eine Tiefe von 50 m typischerweise pH-Werte zwischen 7,9 und 8,25 auf, mit einem Durchschnittswert von 8,08.",1,male,16,german,3,2,2,college,academic,STEM
71,723,Die Berufsaussichten sind recht gut.,1,male,16,german,3,2,2,college,academic,STEM
71,TC_943,Auch in der Gemeinsamen Außen- und Sicherheitspolitik hat es gemäß Art. 36 EUV kaum Mitspracherechte.,2,male,16,german,3,2,2,college,academic,STEM
71,16827,In den meisten Ländern können Kinder mit Behinderungen an allgemein bildenden Schulen unterrichtet werden - mit sonderpädagogischer Unterstützung.,1,male,16,german,3,2,2,college,academic,STEM
71,TC_21,In der Schwerelosigkeit überleben Seifenblasen mit etwa einer Minute doppelt so lang wie auf der Erde.,1,male,16,german,3,2,2,college,academic,STEM
71,4629,"Ihnen obliegt vor allem der Verkehr mit den Autoren, die Beurteilung und Bearbeitung von Manuskripten oder die Mitarbeit bei der Herausgabe von Nachschlagewerken aller Art (Lexika, Enzyklopädien, Tabellenwerke).",2,male,16,german,3,2,2,college,academic,STEM
71,4808,"Im technischen Bereich ist der Architekt vielfach auf die Zusammenarbeit mit dem Bauingenieur (vgl. 6.2 Bauingenieurwesen) angewiesen, vor allem bei größeren und technisch aufwendigen Bauten, regelmäßig sogar im Verkehr mit Behörden und Baufirmen.",3,male,16,german,3,2,2,college,academic,STEM
71,TC_803,"Nach Erlangung der Unabhängigkeit traten die meisten ehemaligen Kolonien dem Commonwealth of Nations bei, einer losen Verbindung souveräner Staaten.",1,male,16,german,3,2,2,college,academic,STEM
71,12139,"Enge Beziehungen bestehen bei allen erwähnten Gebieten zu Verfahrenstechnik (6.66), Maschinenbau (6.31) und Produktionstechnik (6.45).",1,male,16,german,3,2,2,college,academic,STEM
71,TC_280,In Pompeji gefundene Exemplare von frühen Klapp-Rasiermessern mit 12 Zentimeter langen trapezförmigen Klingen und Griffen aus Elfenbein gehörten als Luxusobjekte zum Hausstand höherer Schichten.,1,male,16,german,3,2,2,college,academic,STEM
72,TC_238,"Diese Bedingung erfüllen nur die fünf platonischen Körper, die catalanischen Körper, und gewisse Verzerrte dieser beiden Klassen, sowie Spindeln und Walzen.",4,female,16,german,3,3,3,undecided,academic,other
72,TC_897,Auch aus der Demonstration heraus wurde geschossen.,1,female,16,german,3,3,3,undecided,academic,other
72,TC_531,"Das heißt, dass fühlbare Wärme aus der Zeit der Entstehung der Erde am heutigen Wärmestrom kaum beteiligt ist.",4,female,16,german,3,3,3,undecided,academic,other
72,3847,Für Unterrichtsfächer wie Sozial- und Gemeinschaftskunde ist die Politikwissenschaft ein wichtiger Bestandteil.,2,female,16,german,3,3,3,undecided,academic,other
72,TC_487,"Traditionell werden hierbei so genannte Klimaproxys aus natürlichen Archiven wie Baumringe, Eisbohrkerne oder Pollen verwendet.",3,female,16,german,3,3,3,undecided,academic,other
72,TC_963,Mit dem negativen dänischen Plebiszit vom Juni 1992 geriet der Unionsvertrag in eine Ratifizierungskrise (die Franzosen votierten im Dezember 1992 nur zu 51 % positiv).,3,female,16,german,3,3,3,undecided,academic,other
72,TC_689,Seine Eltern waren der britische Politiker Lord Randolph Churchill und die amerikanische Millionärstochter Jennie Jerome.,1,female,16,german,3,3,3,undecided,academic,other
72,9525,Der Studiengang Kulturpädagogik ist mit einer künstlerischen Befähigungsprüfung verbunden.,1,female,16,german,3,3,3,undecided,academic,other
72,TC_899,Nach dem Gewaltausbruch zogen sich sowohl die Demonstranten als auch die Patrouille zurück.,1,female,16,german,3,3,3,undecided,academic,other
72,TC_811,"Mehr als 2,5 Millionen Soldaten dienten in den britischen Streitkräften, dazu kamen Tausende von Freiwilligen aus den Kolonien.",2,female,16,german,3,3,3,undecided,academic,other
72,4860,Auch in Entwicklungsländern findet er vielfältige Aufgaben.,1,female,16,german,3,3,3,undecided,academic,other
72,TC_47,"Weitere frühe Badeanlagen sind aus dem Alten Reich des Alten Ägyptens (ca. 27002200 v. Chr.), aus Mari in Mesopotamien (um 2000 v. Chr.), auch aus Knossos in der Minoischen Kultur (um 2000 v. Chr.) sowie aus der Mykenischen Kultur (ab ca. 1600 v. Chr.) bekannt.",3,female,16,german,3,3,3,undecided,academic,other
72,TC_652,"Mit der Industrialisierung veränderte sich auch Menge und Zusammenstellung des Mülls, so dass in London erste Kehrichtöfen entstanden, später auch die ersten Deponien.",3,female,16,german,3,3,3,undecided,academic,other
72,20081,"Eine große Bedeutung hat das Projektstudium, in dem Studierende anhand konkreter Projekte und Entwürfe fachliche Probleme aus dem Berufsfeld oder aus Forschung und Entwicklung interdisziplinär im Team lösen und die kommunikative Vermittlung der Pläne und Entwürfe üben.",4,female,16,german,3,3,3,undecided,academic,other
72,19171,"Physikingenieure/-innen arbeiten z.B. der Automobilindustrie und Luftfahrt, im Maschinen- und Anlagenbau, in der Halbleiterindustrie, der Kommunikationstechnik, der optischen Industrie oder in den Bereichen Lasertechnik und Medizintechnik.",1,female,16,german,3,3,3,undecided,academic,other
72,20537,"Die Studierenden lernen Methoden wie Einzelfallhilfe, Streetwork oder Supervision.",2,female,16,german,3,3,3,undecided,academic,other
72,TC_315,"Heute gilt die Vereinbarkeit von Familie und Beruf als eine der zentralen Herausforderungen der Beschäftigungs- und Sozialpolitik in Europa[11][12] und in den einzelnen europäischen Staaten z.B. Deutschland[13][14], Österreich[15] und der Schweiz.",4,female,16,german,3,3,3,undecided,academic,other
72,2728,"Eines der beiden Hauptfächer soll Deutsch, Englisch oder Mathematik sein.",1,female,16,german,3,3,3,undecided,academic,other
72,21223,"Grafik- bzw. Kommunikationsdesigner/-innen sind vorwiegend in der Werbung und Öffentlichkeitsarbeit, aber auch in den Neuen Medien tätig.",1,female,16,german,3,3,3,undecided,academic,other
72,TC_502,Ebenfalls sehr genaue geochronologische Daten liefern Zirkonkristalle aufgrund der darin enthaltenen Spuren radioaktiver Nuklide.,3,female,16,german,3,3,3,undecided,academic,other
73,1902,"Die Sprachwissenschaft (Linguistik) beschäftigt sich mit der wissenschaftlichen Erforschung der Sprachen allgemein (theoretische Linguistik), wobei die mathematische (algebraische) Linguistik besonders wichtig ist, z. B. im Hinblick auf Programmiersprachen für die elektronische Datenverarbeitung.",2,male,16,german,2,1,1,college,academic,other
73,576,Wirtschaftliches und technisches Denken ergänzen sich dabei auf eine für den Bergbau notwendige Weise.,1,male,16,german,2,1,1,college,academic,other
73,4401,Wünschenswert ist die Aneignung von Kenntnissen der Kunsttechniken.,1,male,16,german,2,1,1,college,academic,other
73,10043,"Die Fahrzeugtechnik, ein Teilgebiet des Maschinenbaus (6.31), umfaßt den Bau und Betrieb von Fahrzeugen mit Ausnahme der Sondergebiete Luft- und Raumfahrttechnik (6.30) und Schiffstechnik (6.49), vor allem also den Kraftfahrzeugbau sowie den Bau von schienengebundenen Fahrzeugen.",2,male,16,german,2,1,1,college,academic,other
73,7504,"Werkstoffkunde, Mechanik und Maschinenelemente sind wichtige Ergänzungsfächer, da die Elektrotechnik wesentlicher Bestandteil des Maschinenbaus in Betrieben der Elektroindustrie, davon in der Regel 13 Wochen vor Studienbeginn.",3,male,16,german,2,1,1,college,academic,other
73,TC_129,Der Tresor ist in der Regel fest eingemauert oder auf andere Weise mit dem Boden oder der Wand armiert.,2,male,16,german,2,1,1,college,academic,other
73,TC_500,"Für geologische und paläoklimatologische Untersuchungen bietet sich darüber hinaus eine Reihe von Beryllium-, Eisen-, Chrom- und Edelgas-Isotopen an.",4,male,16,german,2,1,1,college,academic,other
73,TC_995,"Mit 14 Jahren fuhr er von Atlanta nach Dublin in Georgia, um dort an einem Redner-Wettbewerb teilzunehmen, den er auch gewann.",1,male,16,german,2,1,1,college,academic,other
73,TC_119,"In Österreich ist der Begriff Bankautomat bzw. Bankomat etabliert, in der Schweiz und in Liechtenstein wird der Begriff Bancomat für Automaten, deren Betreiber eine Bank ist, sowie Postomat für Automaten der Post verwendet.",2,male,16,german,2,1,1,college,academic,other
73,15353,Die Arbeitslosenzahlen sind auch bei diesen zwischen 1994 und 1999 gesunken.,1,male,16,german,2,1,1,college,academic,other
